Gate_1,Gate_2,Delay,Fidelity
0,1,28000,0.4339833838910351
0,2,28000,0.4320936709350772
1,0,28000,0.41989680674992613
1,1,28000,0.43574171766362013
1,2,28000,0.43583662403346685
2,0,28000,0.40887450217902543
2,1,28000,0.4300589782360532
2,2,28000,0.42769221685859893
0,0,29000,0.42050540463625946
0,1,29000,0.4095440396824921
0,2,29000,0.4219603414460066
1,0,29000,0.4327331865397595
1,1,29000,0.3984575824858983
1,2,29000,0.43354482895751945
2,0,29000,0.41598107372302395
2,1,29000,0.4009417994965079
2,2,29000,0.42786235905204745
0,0,30000,0.39611153054375725
0,1,30000,0.40459826135760446
0,2,30000,0.4339177014674343
1,0,30000,0.40075679678729953
1,1,30000,0.43022440041002213
1,2,30000,0.42112779909525
2,0,30000,0.4045297472627606
2,1,30000,0.4235196576339101
2,2,30000,0.4212412583617428
0,0,31000,0.40735940342188215
0,1,31000,0.38614798783044807
0,2,31000,0.4165580684679055
1,0,31000,0.4087998666489069
1,1,31000,0.39839823723979434
1,2,31000,0.42167115039483727
2,0,31000,0.38144437798805353
2,1,31000,0.41128776285687263
2,2,31000,0.4124518760088074
0,0,32000,0.4017004191338729
0,1,32000,0.36677541197068614
0,2,32000,0.42274663372301396
1,0,32000,0.39743368333349327
1,1,32000,0.40024347484132444
1,2,32000,0.41000675274911974
2,0,32000,0.3751898603436251
2,1,32000,0.38807469689312657
2,2,32000,0.39666622471739565
0,0,33000,0.3868098821279079
0,1,33000,0.3759706077522086
0,2,33000,0.38818103728614567
1,0,33000,0.36457350875180083
1,1,33000,0.3786781577594274
1,2,33000,0.38010798504610444
2,0,33000,0.3713929207093986
2,1,33000,0.37578730427225204
2,2,33000,0.39291575663472356
0,0,34000,0.38237571009279697
0,1,34000,0.3763192152044587
0,2,34000,0.3655073846659271
1,0,34000,0.4014993596552365
1,1,34000,0.389788252033866
1,2,34000,0.355629184702998
2,0,34000,0.3612361255761014
2,1,34000,0.38015162525379503
2,2,34000,0.3663781404994143
0,0,35000,0.36947492553232913
0,1,35000,0.38419807707067183
0,2,35000,0.3710132386831966
1,0,35000,0.36977696571886154
1,1,35000,0.3671226069786419
1,2,35000,0.3703751500140562
2,0,35000,0.36659791176155093
2,1,35000,0.3814442084087382
2,2,35000,0.3597623224516669
0,0,36000,0.3704193188711689
0,1,36000,0.3392522287939731
0,2,36000,0.3662066930011004
1,0,36000,0.3716208526882762
1,1,36000,0.3403547404706811
1,2,36000,0.33907446922009277
2,0,36000,0.3480598654736169
2,1,36000,0.32870970106241626
2,2,36000,0.3792662723783377
0,0,37000,0.31553013659266654
0,1,37000,0.3558070826828867
0,2,37000,0.2973971970343814
1,0,37000,0.34877010839197126
1,1,37000,0.332373309862894
1,2,37000,0.34542289015489924
2,0,37000,0.34076636579188013
2,1,37000,0.34177923386039355
2,2,37000,0.35118652836570746
0,0,38000,0.34357773375755357
0,1,38000,0.32185737882518073
0,2,38000,0.3170633580738297
1,0,38000,0.32797948861936976
1,1,38000,0.33276731572433943
1,2,38000,0.3474878602703595
2,0,38000,0.3343383784455727
2,1,38000,0.30989116390627625
2,2,38000,0.33746246235797056
0,0,39000,0.32359496363212337
0,1,39000,0.34292915937714374
0,2,39000,0.3168852285710792
1,0,39000,0.31470941432550764
1,1,39000,0.3128408454755598
1,2,39000,0.3422120400911308
2,0,39000,0.3382674911145004
2,1,39000,0.3155478983990211
2,2,39000,0.3320005021325545
0,0,40000,0.3134027662307789
0,1,40000,0.3116814664365072
0,2,40000,0.3144743282612695
1,0,40000,0.3346729475707854
1,1,40000,0.320466192315623
1,2,40000,0.33011181510959187
2,0,40000,0.3302609426754148
2,1,40000,0.32844141510101954
2,2,40000,0.298334816057115
