Gate_1,Gate_2,Delay,Fidelity,θ1,θ2,θ3,θ4,θ5
1,2,25000,0.546728920908319,2.867229669008855,2.203720702672932,2.35701054674044,1.1337994029334135,-0.027434460639024383
2,0,25000,0.414395731633873,1.5228575465807583,0.07194302682997367,0.889822384893694,1.0382465703612827,0.2157818556522198
2,1,25000,0.45939214442627047,1.068689550531437,1.115184508818564,1.7983134125205755,0.6526357707304653,0.4438687954920115
2,2,25000,0.4473266513284864,0.5754452865337144,1.3655251036504534,2.053783423396883,1.8062523466785698,0.3249318356305577
0,0,26000,0.5202486026460921,1.6551957983460728,1.6796813963349448,0.8005464718522308,0.7200964541208188,1.288307832105983
0,1,26000,0.5430165830888705,-0.5007345245310976,2.846885528943231,2.7583447556251883,1.074389337155533,-1.20776375592387
0,2,26000,0.5021829039148025,1.2374118360785504,2.1526539371696214,1.4811033474889888,0.2886085787462856,0.732749315503025
1,0,26000,0.7086612320375927,3.248242200464805,3.29301018885992,2.869570451096267,2.561621936778846,3.0864167242816802
1,1,26000,0.6474225431277473,2.4960587520913355,1.2417191897664637,2.9928057076458248,3.5229559708043325,3.0435248124402388
1,2,26000,0.5919971007049049,1.889994905180343,2.2197195645779,2.625058801882007,-0.6738433202894416,2.8661048536077414
2,0,26000,0.42825931723600524,0.4153407190525327,1.659459470205655,0.43789006835539734,0.5639022854226596,0.4410124312293821
2,1,26000,0.41523363443665623,0.5702295235857019,0.22106574550653382,0.15862973351971887,0.23767230773731157,0.4247571284116118
2,2,26000,0.42823825184506153,1.8190214372766889,0.2891685411429138,0.744451344553187,0.3496344320853899,0.9815946991570536
0,0,27000,0.4541185120668869,0.22827233797530327,0.42012107525718007,1.0407806974255345,0.19743152413978313,0.030007448855315366
0,1,27000,0.46360647623189283,2.194931158275523,0.6800451875135101,-0.366269113304918,0.4555468778474787,1.491181040137794
0,2,27000,0.4644810257071481,0.009201593740575255,0.25421554003797714,1.7068949075731683,-0.023369632915286466,1.339063963700075
1,0,27000,0.7161288237779975,2.9796019243299954,3.8409635477172164,2.7678004321645426,3.294067930625422,3.2530689694984645
1,1,27000,0.4295650782371404,1.3047714033367717,0.5435430969361261,0.7781058424626636,0.5577263006897075,0.37958711124202077
1,2,27000,0.5241888833600319,3.1274865090946684,1.5024997256129533,-0.9490305314419969,0.04062759033049945,1.6066231797439394
2,0,27000,0.4368259513785336,1.9269049562912066,1.91561424204144,0.047621566530403184,0.2387355683306447,-0.1011837561792158
2,1,27000,0.43934677802265676,1.5416781598246327,0.4966829717374574,0.32501706985845735,0.4674499588056798,1.0374992070868572
2,2,27000,0.44804686932363097,0.04199035613543877,2.007696702177362,2.177722824973728,0.3342490588838365,-0.35066667508382954
0,0,28000,0.4076186665521994,0.9911256876487308,0.4998009032169035,0.9457277227822056,0.09357519417230836,0.6411381644284528
0,1,28000,0.454529701468216,2.028230039804905,0.6647231525783324,-0.42897269423249884,1.666967221087696,-0.23908492482625457
0,2,28000,0.5365604786009907,2.018022566962543,2.020187896359772,0.3706248333955585,0.3733540386802744,2.323032132173514
1,0,28000,0.45805509811842127,1.3792745724136493,1.448884788079439,1.2777077931693386,0.46702591781330455,0.29398424658512023
1,1,28000,0.6149002670560719,2.813075152256254,0.9420621271883834,-2.1768965250154557,3.097832703899301,3.7689517755125905
1,2,28000,0.4205557363983096,1.0217421097002972,0.09570738824901462,0.25501315491255155,2.0077463986794957,0.07888540174936733
2,0,28000,0.4188653192595628,0.3335007555665982,0.36743252073594534,0.6920022849224139,0.06378442489264284,0.7839454035331305
2,1,28000,0.40018769235251483,0.48197389695389176,1.688786468094426,0.0653212942728634,1.3165182154041457,0.6432449718635805
2,2,28000,0.40701236134062074,0.27135029867460736,1.1944762342405955,0.3828966390381201,1.8286629266408285,0.5924478723767542
0,0,29000,0.6066138857001633,2.7301789791412747,2.9158797900013727,-3.1118939186355266,-0.48714910041969567,3.9909210158613595
0,1,29000,0.5811566649367635,2.50926978232817,2.6816415785747276,2.3591535939685566,2.925639659196866,0.16129082833131736
0,2,29000,0.5387842804084977,3.7546875303976446,3.3936209433018782,2.877702506645113,0.37519714218859695,0.07695938100152812
1,0,29000,0.578438970744872,4.508578661736329,-1.7317749867196928,-1.1738166850293343,2.913397348971345,3.348800866709145
1,1,29000,0.4626762554083269,1.9897656810084983,-0.2817549405464626,1.9973263936412706,-0.18922034493121434,-0.045452740113400475
1,2,29000,0.45954441500505416,1.9880085156101694,0.5864444987534609,-0.1395861595141208,0.03131363349339655,1.357507256179805
2,0,29000,0.4158831337728888,0.6817622533398986,2.063612518124751,0.5510029008065254,-0.01933060731084442,0.37992647178964306
2,1,29000,0.4145798145045045,1.940612285060285,0.7569944579714991,1.669135257011616,0.27738334175351126,0.08143890622305916
2,2,29000,0.4071044540643506,1.497878339649972,1.7156422927127517,0.3281276394446366,0.03959446099752332,0.30991483696909145
0,0,30000,0.6456298404563836,1.5888345679169584,3.0131284700827825,3.3362315324674516,2.61736525235406,3.285331456327235
0,1,30000,0.38135811911461204,1.2788501270911872,0.21066946547786802,0.4694712245388227,0.6268159222009088,0.2984291656183822
0,2,30000,0.5097501332198474,2.45017565226816,1.9357050405380034,2.65057676494805,0.8154421310381875,-0.07074651951790321
1,0,30000,0.5422776943474169,2.5923905294461886,1.2916324639511623,2.6637296143781497,-1.1246798976187629,3.552732009939213
1,1,30000,0.4261571020621631,1.6732490770933404,1.2069160122835623,2.207519975886488,0.01059910126554296,-0.482499482610661
1,2,30000,0.5908885427298963,2.6268164344230165,2.5512083930777343,2.858472804087033,1.590278833201214,-0.9578777154489303
2,0,30000,0.36115047637371805,1.206883266427459,0.08673092598884985,0.2891990387942305,1.5347445847005106,0.03739401788570186
2,1,30000,0.4055341740073006,0.9097539919057973,0.23611017593534464,1.8200001843899418,0.18630952874958967,0.16646327792161691
2,2,30000,0.42306574223219146,0.13171802711155553,0.6775806594631297,1.7713320747454604,0.8267639539489138,0.047574669746538754
0,0,31000,0.4002369381144763,0.7702687582272945,0.7664439855412056,0.21574606504571206,0.6390264902686065,0.17890323505447991
0,1,31000,0.67258846007247,2.7720964167447724,1.8531615839985776,2.8954963984247515,3.160123956905807,2.8493650941777044
0,2,31000,0.42297327588142264,0.09903237825117096,1.5972988585118761,0.3378184067620136,0.20763303662463428,1.7500052198671157
1,0,31000,0.7089691156148444,3.025241468111052,3.2436960736079294,-3.6022418678589316,-3.546781580817718,3.780415161884571
1,1,31000,0.6544784256205123,2.904496804186053,1.6572306391828044,2.543296876030098,3.121662987789724,2.8608390887979263
1,2,31000,0.5840087875272174,2.7277340641812624,1.5632001134760838,3.5923883217775794,3.33323015529083,-0.24178377520804675
2,0,31000,0.38478716557767667,1.2716885941333858,1.1482640376519893,0.7332111827454023,-0.07263971791141435,-0.12665578698626948
2,1,31000,0.3832541725718971,0.7007208926666365,0.6431055500045771,1.485538288745757,1.2674949908569015,0.23381350484646088
2,2,31000,0.40197932415228954,-0.01177315527987453,-0.011056595221774919,0.6599834596267954,-0.46539928881146625,0.6269613990222977
0,0,32000,0.6964107390368429,2.7957759162972486,3.0238478551843806,2.5716322621116494,3.4205523248264527,3.2445434919673484
0,1,32000,0.6929833615616172,3.3674102652870417,3.013766065371225,2.903288764792766,3.047028827090691,3.6928671234879435
0,2,32000,0.419185184880073,1.1139420720691806,1.5785177465226115,1.0330633824651934,1.1289528689082997,0.8345998682339543
1,0,32000,0.37750861200207614,1.9268316967424552,1.3358572128384012,0.03819957977605859,0.12744512556356064,0.4976406221818547
1,1,32000,0.5367275320150307,1.7334509481899787,1.8964570757478443,3.0337059581490555,-0.21982012838393772,2.3019718186529032
1,2,32000,0.5220693779880534,1.9376763509070227,1.1459456243815709,2.450436557678545,1.3912382956977558,2.4170646575889596
2,0,32000,0.39036783165049105,-0.25337888913548984,0.39219860229467257,0.876143641933216,0.38050902840253764,0.6694433659519186
2,1,32000,0.359898154993722,0.21927136114242884,0.04743022680776475,0.6752112945536899,-0.22182089431951707,-0.31064129598026147
2,2,32000,0.34833548959347516,1.820133779501147,0.8405074636330483,1.5177047103990766,1.4456751374023353,0.7809881698976806
0,0,33000,0.5182798143842214,2.9187905023200567,-3.632326168639451,3.1679352825243723,-0.06291198014378593,2.004734255282524
0,1,33000,0.47747974272962745,0.7424934353456781,1.632937275671446,2.9389787003032053,0.6709957717789397,2.8251981011486595
0,2,33000,0.7058860371595428,3.090466975592962,3.4865052515172406,2.6924507501773283,-3.267015236846964,-3.00988183248519
1,0,33000,0.6706243381508721,3.524866679405341,2.848897573772739,3.25246130761063,3.162407558464944,2.8553386501611935
1,1,33000,0.43395956546086434,1.4304181234240634,1.1695812918795139,0.5014497830847994,1.6351409447601915,1.5963459127095672
1,2,33000,0.38899100263252906,0.9625902489947963,1.0876946771631888,-0.02558981845734795,1.4788459673470764,0.09436640924928104
2,0,33000,0.3663781404994143,1.236342211315667,0.8774596413543793,0.8729003034034288,0.5571614856256142,0.8361066535186452
2,1,33000,0.36042451668108094,1.2957137926782991,0.907393724618494,0.3498979420241076,0.9726283499159832,0.4172716314903292
2,2,33000,0.3521692767974973,0.7663025526368109,0.6271971999289436,1.0225171096484744,0.302600881176398,0.20437819502331445
0,0,34000,0.38681185847479954,1.722345589213292,0.038223618029021036,0.841327706447302,0.2989502207818569,0.7907721071053
0,1,34000,0.6886034017490983,3.657854433482501,3.165624625222501,2.563546846342554,-3.2243612223497258,3.5897331803747026
0,2,34000,0.37981699287694826,1.4240447703487586,1.0261643951322401,0.4698703561486789,0.2526720971410543,0.10531612887065381
1,0,34000,0.38067541389614257,1.3637278558143857,0.3899468686272669,0.7674015856024317,0.7337330336769462,0.5927292892620851
1,1,34000,0.707107270603413,2.8287757464609946,3.023811642241079,3.0612455515739554,3.1709286786353914,3.440384861708257
1,2,34000,0.6430351033112081,2.2798822005191117,2.7103670656868624,3.051360706834672,2.4259162361128275,2.471525317544993
2,0,34000,0.35372624945017717,0.17049808153268353,0.40807589495955815,0.5077620569543,0.33447379967156843,-0.48825410781891065
2,1,34000,0.3513119345014555,1.398628914063299,0.5860569923929463,0.9694954835589498,0.8523926753640063,0.8162560672541078
2,2,34000,0.3722770807702524,1.8194658466275115,-0.3589590305249907,2.08791458660908,0.9406497680529391,0.2668124389517779
0,0,35000,0.4510549521538817,2.2244882865424005,2.0907448681025853,2.902133037703733,-0.3634430741487198,-0.22190510828371443
0,1,35000,0.41717622248553227,0.16912265992942627,-0.07224291027777989,1.3397372285196685,0.5664085314176235,1.5814375067952442
0,2,35000,0.4417724138787757,2.2418815057413854,2.377894322107545,-0.23294568777676486,0.6928040820426152,3.0764214576854303
1,0,35000,0.6613118481566367,3.793232604338997,3.0030722998251793,3.333500542650248,3.703275299213992,3.160707036554549
1,1,35000,0.33971340114085413,0.578372737177456,1.9695034616531804,0.6602875294143459,0.31147065397555523,0.5890346872001977
1,2,35000,0.6909667903663188,3.675473197437446,2.7682358259716677,2.4044200246971865,2.6047234348401096,2.8921825016055136
2,0,35000,0.3431767250960157,0.37027215263340724,0.676507320851824,1.8746441083028558,1.5885968900877248,0.7325475044145048
2,1,35000,0.3422120400911308,0.16770459098527185,1.1517121709258653,0.9394274637800375,0.390458312429076,0.6273406302130126
2,2,35000,0.3547402992493152,1.721068591427185,0.44145920235560837,0.7003302049882685,0.31081065388202256,0.45377070493795313
0,0,36000,0.5841778128641314,1.318958510806623,3.59280112846021,3.0291735650984113,3.6581159542050297,2.8688427490235866
0,1,36000,0.6277763295486594,3.378344416194944,3.2356982618317622,2.831617303856769,-1.5621659124222191,3.1672210707244175
0,2,36000,0.6812892083236859,2.9920639593624965,-3.4023870995355128,3.2560077042190043,3.5525599973055284,3.067905459824562
1,0,36000,0.6375507541709788,3.4727623431471977,1.9613516022511785,3.190717726409371,2.3463234927537804,2.839417250693369
1,1,36000,0.497985257310011,2.518631811390054,1.427186984932578,2.219455371720335,-1.5080652117317102,2.210732884836039
1,2,36000,0.408973452340658,2.4118827732383763,2.300281067680445,0.19608410956555092,0.8438136924210272,1.0910816317798466
2,0,36000,0.34511513224007667,1.6341348917347749,1.6828974637546146,0.8725678015585057,0.8340278791432274,0.6837245424297858
2,1,36000,0.330078125,1.4947333158765967,1.1810960238883876,0.026892337310634284,0.5105034795948238,-0.4555535582634599
2,2,36000,0.3190068554519987,1.0890607979274975,1.8349081153937443,0.2932145575315635,0.17587397923356787,0.7281670369724793
0,0,37000,0.5530955594317001,2.4700996882142037,2.038155041368199,1.6886875421070568,2.6887068489625574,2.4332897641356275
0,1,37000,0.33723949952259197,1.1684674915036697,0.1928587310485412,1.2109970661362217,0.4363895412480461,0.5386019477955902
0,2,37000,0.3233151079986804,0.927472920383683,0.27388197525054986,-0.002809542979266189,0.879155787420382,0.14746474234790982
1,0,37000,0.3882610606342379,2.1414445149266577,1.974226239177486,0.9365732201711892,-0.16531122833288278,-0.1523646482038635
1,1,37000,0.5336791484225814,2.633450437641215,1.871493340661094,2.4326445847483087,1.2933400698174122,2.1564421120833455
1,2,37000,0.5098044352456494,2.753756957742416,3.2066442316600323,3.7296226937482375,0.5880820289404377,1.7134150848392613
2,0,37000,0.30529190997078215,0.6551024878652926,0.3086980389066867,0.6124075962431587,-0.40126807521732144,-0.15501683597520494
2,1,37000,0.340178562013425,1.5782890054387875,1.7906467288017227,0.3530056968874898,0.3446305802023971,0.1356652775055146
2,2,37000,0.32067299026519,1.0347584873860685,1.290646715866049,0.6747166686685793,0.028699670997492446,-0.3746527627918929
0,0,38000,0.43909966353056457,3.544494080060838,2.8478004217471757,0.13738408944024633,0.505737200897974,2.218267872972484
0,1,38000,0.37755722196328323,1.7650787842434819,1.3121136406610079,0.24268815683593803,0.26531685119182397,0.23187424427296088
0,2,38000,0.33377422489530384,1.5191808442281671,1.0586576021823149,0.7278827917316693,0.47759608296787276,0.16046120634797784
1,0,38000,0.3228510805436834,0.27036633960308004,0.27445829960086027,0.11603275252441259,0.36472409394800664,0.7697623227959314
1,1,38000,0.3327849779007008,1.9733063484771527,0.8080358525534551,1.0893266701791597,0.02021848219367408,0.6658726644767802
1,2,38000,0.3314890481791601,1.6185726327874888,0.1320420505278095,0.18041580292753837,0.7398083720908909,0.8592768251796321
2,0,38000,0.32737160761022466,0.6672173367948773,1.541610937689357,0.24806390976362572,0.9757711933860167,0.07959486468048266
2,1,38000,0.32217244860706357,0.6163883657318202,0.6948008799370641,0.2691260299079466,0.451880882423825,0.35674068042678314
2,2,38000,0.31886427526650524,0.797618270075126,0.6091928228306362,0.4765866736316529,0.560156989442835,0.5523085632733451
0,0,39000,0.6333675826507881,2.851435466293576,2.734593952086786,3.5683288607719774,3.645816882963697,2.958043466800911
0,1,39000,0.4803325564071371,2.496324375362502,2.9001325872199906,2.55545105368578,-0.7343188991506305,1.7035575189277512
0,2,39000,0.639599440669635,2.922408654983145,2.8469654902641692,2.309503309332391,-2.6538647745781594,3.403615129329144
1,0,39000,0.3810004339298509,2.0672836812907556,0.3525214714789421,0.3889926011495905,2.083423294108719,2.0778054385271396
1,1,39000,0.6701851193025434,3.0269935318453864,3.2542185962841623,2.8405440263065906,3.4036407644382014,2.6905659771722683
1,2,39000,0.3131693360208759,-0.6037902990717077,-0.11489316063931196,0.1672558865669013,0.34958563399856707,0.6114147352155735
2,0,39000,0.3235746100509204,1.1696387973891778,0.8923170135722842,1.143977372182289,1.0796373449192673,0.27013627725672873
2,1,39000,0.3247742117842766,1.9591539779737457,1.0365998206514078,1.4849458749808526,0.6379231103975477,-0.05924464425317115
2,2,39000,0.311759851962417,0.7359416452733071,0.1886879470175906,0.30998267421756664,1.4906013426433895,0.23154871185970444
